name,location,introduce,field,pagenumber
스마트키오스크,서울 강남구 논현로76길 11 (역삼동) 코람빌딩 5층 (주)스마트키오스크,24시간 무인신선식품스토어,푸드,1405
매드오카,서울시 구로구 구로동 182-13 대륭포스트타워 2차 311호 ,일본시장을 주요 타겟으로 하는 모바일 게임 서비스,게임,1406
킨터치,"서울 마포구 서강로 133 (노고산동, 신촌병우빌딩) 8층 킨터치",B2B 이벤트 매치메이킹 플랫폼,소셜/미디어/커뮤니티,1407
(주)파이온시스템즈,"서울시 송파구 법원로 9길 26, H비지니스파크 D동 502~503호 ","불법드론 방지 시스템 개발 및 공급, 드론 관제 및 영상처리 솔루션 개발 및 공급",통신/보안/데이터/인프라,1408
보이스루,"서울시 서초구 강남대로 311 드림플러스 강남 1212, 1213호 ",보이스루는 No.1 글로벌 영상 번역 플랫폼 JAMAKE를 기반으로 컨텐츠 IP의 글로벌 진출을 돕고 있습니다.,법률/인사/비즈니스,1409
주식회사 세인티오,"경기도 용인시 처인구 외대로 81, 연구산학협력단 104 ",전기차등 다방면에서 주동력원으로 리튬이온배터리의 안정적인 초고속 충전기술,환경/에너지,1410
위드뷰티,서울시 강남구 논현로 62 세영빌딩 402호 ,어린이 화장품 [피치앤드]를 자체적으로 제작하여 국내외로 판매하고 있습니다,패션/뷰티,1411
퓨어스페이스,부산시 해운대구 센텀6로21 인텔리움센텀 807호 ,신선식품의 신선도를 연장시킬 수 있는 신기술 개발,푸드,1413
편리한형제,경기도 부천시 삼작로 171번길 37 내동 ,"무심코 지나갈 수 있는 일상 생활의 불편한 점들을 편리하게 개선시켜줄 수 있는 혁신적인 아이디어 제품을 개발, 제조, 판매하는 제조업 스타트업입니다.",제조/하드웨어,1414
주식회사 모자이크,"서울시 구로구 디지털로30길 28, 804(마리오타워) ",직장인을 위한 개인화 연말정산 절세 최적화 플랫폼,법률/인사/비즈니스,1415
(주)이코모스,경기도 안산시 상록구 해안로 705 경기테크노파크 RIT동 613호 ,(주)이코모스는 제품개발 컨설팅 및 다양한 기기를 자체 기술개발 하여 제조하는 기업입니다.,제조/하드웨어,1416
드라이브텍,경기도 부천시 조마루로 385번길 80 ,모빌리티용 전기구동 시스템 제품개발 엔지니어링,모빌리티,1417
주식회사 건강한친구,"부산 해운대구 센텀동로 45, 304호 ",헬스케어콘텐츠 플랫폼을 운영하고 있습니다.,헬스케어,1418
주식회사 레드서브마린,"경기 용인시 기흥구 중부대로 184 (영덕동, 힉스유타워) 에이동 812호","센서 기반의 모듈 설계 및 개발, IoT 하드웨어 개발,",제조/하드웨어,1420
아키타입컴퍼니 주식회사,"서울시 중구 소공로 96, 4층 ","종합 브랜드마케팅 에이전시이자 스타트업으로, 컨텐츠 커머스 사업을 준비중입니다.",광고/마케팅,1421
센서블컴퍼니,"서울 강동구 천호대로 1139 (길동, 강동그린타워) 11층 R1116",센서블컴퍼니는 스타트업을 위한 인간지능 큐레이션 콘텐츠 및 비즈니스 프로듀싱 서비스를 제공하고 있습니다.,콘텐츠,1422
주식회사 우미락,서울특별시 동대문구 무학로36길42 재정빌딩 203호 ,냉장고 속 재료 분석 기반 레시피 제안 시스템,푸드,1423
리퍼블릭오브독 주식회사,"서울시 서초구 강남대로107길21, 2층 ","도그네이션-반려견을 위한 쇼핑, 유기견을 위한 후원을 동시에",Pet,1425
와이제이에스브이,테헤란로 129 7층 워크플렉스 717호 오퍼밀 ,직장인 점심식사 플렛폼,푸드,1426
코드레시피,서울시 금천구 시흥대로101길 38 삼덕빌딩 3층 ,기술이 필요한 초기 기업들에게 기술 기반을 만들어주는 Virtual CTO 서비스입니다.,통신/보안/데이터/인프라,1427
퍼스팩티브,서울시 마포구 월드컵북로 396 누리꿈스퀘어 연구개발타워 9066호 ,사용자가 콘텐츠를 제작하고 판매에 참여하는 증강현실 기반 언택트 플랫폼,콘텐츠,1428
누리바이오,경기도 안양시 동안구 벌말로 66 평촌 하이필스 F105~F107 ,유전자 검사를 기반으로 한 질병 진단,헬스케어,1429
메이저맵,"서울시 구로구 디지털로 31길 41, 611호 ",AI로 분석한 대학 학과 분석 서비스,교육,1430
패신저스,서울시 성동구 아차산로17길 49 (성수동2가) 성수W센터데시앙플렉스 1612호 패신저스 ,쇼핑의 바른 기준을 만드는 가치소비 라이프스타일 플랫폼 비보트입니다.,리빙/라이프스타일,1431
주식회사 정윤,충청남도 논산시 상월면 백일헌로 353-38 ,일리있는 소비를 지향합니다.,"(e)커머스,물류",1432
그레이드헬스체인,"서울시 마포구 양화로7길 83, 2층 그레이드헬스체인 ",건강등급을 통하여 고객의 건강상태에 대한 이해도 제고 및 금융상품 혜택 제공,"금융/보험/핀테크,헬스케어",1433
주식회사 메이저나인,서울특별시 강남구 학동로42길 3 ,"가수 바이브, 벤, 김동준 등이 소속된 종합 엔터테인먼트 기업 메이저나인입니다.","콘텐츠,광고/마케팅",1434
플랫포머스,서울시 강남구 언주로 431. 삼봉빌딩 7층 ,맞춤형 토탈 홈케어 서비스,콘텐츠,1435
주식회사 푸드타파스,"서울특별시 서초구 강남대로 369, 12층 1723호 ","신선 및 가공식품 제조부터 판매, 유통","푸드,물류",1436
온잇코리아,"서울특별시 선릉로 428, 선릉 위워크 16층 102호 ","추가 비용 없는 용달, 이사 화물운송 서비스","물류,모빌리티",1437
(주)엠파워뱅크,경기도 성남시 분당구 판교로 253 이노밸리 A동 10F ,보조 배터리 공유 서비스,물류,1438
주식회사 까리용,"서울시 강남구 강남대로 320, 5층 LS33 ",까리용은 리걸 리서치와 법률 번역을 제공하는 리걸 AI 스타트업입니다,법률/인사/비즈니스,1439
앨리스헬스케어,"서울 강남구 역삼로 175 (역삼동, 현승빌딩) 4",인공지능 퍼스널트레이너 솔루션,헬스케어,1440
왓슨앤컴퍼니,"서울특별시 용산구 한강대로 95, 비동 918호 ",글로벌 헬스케어 출신의 인재 및 국내 유명 의료진들이 창업한 소비자용 멘탈 헬스케어 기업인 Watson & Company 입니다.,헬스케어,1441
(주)솔비트,서울 강남구 강남대로94길 86 (역삼동)  신영빌딩 6층,헬스케어분야 빅데이터 처리솔루션 및 임상시험 솔루션,헬스케어,1442
(주)리얼디자인테크,서울시 광진구 ,사이클 롤러에 무쇠팔(클램프)을 장착해 120년 넘게 넘어져왔던 사이클 매니아들에게 라이딩의 무한 자유를 제공합니다.,"모빌리티,제조/하드웨어",1443
(주)형통FS,경기도 용인시 처인구 포곡읍 옥현로 65번길 268-14 ,제과제빵 원료를 수입 유통합니다.,푸드,1444
마이로켓,sejong ,올인원 IT인프라,통신/보안/데이터/인프라,1445
인텔렉추얼데이터,"서울특별시 서초구 법원로 4길 32 부민빌딩 5층, 인텔렉추얼데이터 ","영미법이 적용되는 국가에서 민사소송 진행 시 필수 단계인 '""전자증거개시제도(이디스커버리)'"" 지원 및 데이터를 활용한 컨설팅 서비스",법률/인사/비즈니스,1446
레인포컴퍼니,"서울시 강남구 테헤란로 423, 9층 9221호 ",차량구독과 연계한 플랫폼 운송사업,모빌리티,1447
파이토뉴트리 주식회사,"서울 강남구 압구정로2길 16 (신사동, 지엔디빌딩) 3층",건강기능식품 온라인 쇼핑몰,"푸드,헬스케어",1449
리틀원,"경기 성남시 분당구 성남대로331번길 8 (정자동, 킨스타워) 20층",유아 헬스케어 플랫폼,헬스케어,1450
농업회사법인 주식회사 아나나스푸드,경기 남양주시 오남읍 양지로 47-29 (오남리) ,"조각과일,컵과일 제조를 통해 사람들이 보다 쉽고 편하게 과일을 먹고 다루게하는 서비스",푸드,1451
(주)인디뮤즈,"서울시 강남구 강남대로 342, 4층 402호 ",네이버와 제휴된 소셜밸류 언론사와 뮤즈 출판사를 운영하고 있습니다.,콘텐츠,1452
주식회사 엔씨제트,제주특별자치도 제주시 영평동 제주국제대학교 창업보육센터 9211호 ,민간주차장과 공영주차장을 직접 계약하여 공유하여 부가서비스 창출,모빌리티,1453
번개장터 주식회사,"서울 서초구 서초대로38길 12 (서초동, 마제스타시티, 힐스테이트 서리풀) 타워1 1층, 타워2 7층 지하1층( 서초동, 마제스타시티)",중고 거래 중개 플렛폼,콘텐츠,1454
주식회사 오토노머스에이투지,경북 경산시 하양읍 가마실길 79 (부호리) B동 201호,세계 최고 수준의 기술력을 보유한 전문 엔지니어들이 모여 최첨단 자율주행 솔루션을 개발,환경/에너지,1455
주식회사 라이클,"서울시 사초구 강남대로 311, 17층(서초동, 드림플러스) ",뷰티정보플랫폼 언파 & 언파코스메틱 제조,"(e)커머스,물류",1456
주식회사 월간해킹,서울 영등포구 국제금융로6길 33 (여의도동) 919호 비452,구독형 정보보안 관리 플랫폼 PENET,법률/인사/비즈니스,1457
주식회사 스파이스웨어,"서울시 영등포구 의사당대로 83 (여의도, WeWork) 스파이스웨어",클라우드 데이터 보안 서비스,통신/보안/데이터/인프라,1458
친구마켓,서초구 서운로 6 ,제조 공장 oem 직거래 장터,"(e)커머스,물류",1459
주식회사 알라딘모빌리티,"서울시 강남구 역삼로 139, 212호 ",예약이 필요없는 실시간 펫택시,"Pet,모빌리티",1460
주식회사 메이코더스,"서울시 송파구 정의로7길 13 오피스동 618호(문정동, 힐스테이트에코송파) ",한류,콘텐츠,1461
주식회사 스마트로,"서울시 양천구 목동서로201, KT정보전산센터 24F ",전자지급결제서비스(PG) 제공,금융/보험/핀테크,1462
리홈(주),"부산광역시 해운대구 센텀중앙로97(재송동,센텀스카이비즈 1604호) ",분양상담사 고객 매칭 플랫폼,부동산/프롭테크,1463
주식회사 플리옥션,"서울 서초구 강남대로53길 8, 10층 13호 ","사용하지 않는 개인의 애장품을 온라인 경매(플리옥션 서비스) 기부하고, 낙찰금은 지정한 기부단체에 기부하는 P2P 자선경매 플랫폼입니다.",금융/보험/핀테크,1464
스타일셀러,"서울시 강남구 테헤란로4길 40, 10층(역삼동, 신소애빌딩) ",영상 리뷰 커머스,콘텐츠,1465
주식회사 더부쓰,경기도 김포시 아라육로57번길 15 ,한국의 수제맥주 문화를 만들어가는 더부스,푸드,1466
쓰리제이,서울 마포구 마포대로 114 (공덕동) IBK창공 5F,비대면 셀프 성병검사 솔루션 '체킷',헬스케어,1467
테이블매니저(주),"서울특별시 성동구 성수이로20길 16, 901 (성수동2가, 제이케이타워) 901호 외","레스토랑 예약 관리 솔루션, 실시간 온라인 예약과 마케팅 플랫폼","푸드,(e)커머스",1468
(주) 커버링,서울 광진구 동일로4길 15 (자양동) 지하 1층,모바일 쓰레기 수거 및 재활용 서비스,환경/에너지,1469
(주)밸류업솔루션,"서울 성북구 개운사길 75-6 (안암동5가, 백산빌딩) 306호",제업기반 창업기업의 성장과 성공을 도와주는 제조솔루션,제조/하드웨어,1470
웰키아이앤씨 주식회사,"서울특별시 서초구 강남대로95길 9-10, 301호(잠원동) ",휴가(연차) 관리/촉진. 기업-인건비 절감. 근로자-휴가사용률 상승.,법률/인사/비즈니스,1472
유에이드(주),"서울 송파구 법원로 127 (문정동, 문정대명벨리온) 603호","엘리베이터, 주차관제시스템의 FIRST AID / Engineering Genera Agency",제조/하드웨어,1473
제페토리맥퀸,"전북 군산시 진포3길 21-1, 다동 101호 ","버려지는 폐기물을 새활용한 업사이클링 가방제조,유통,도매,소매,판매",패션/뷰티,1474
태니지먼트랩,서울시 강남구 강남대로94길67 호전빌딩 302호 ,강점기반 인재경영 서비스,법률/인사/비즈니스,1475
스토리시티,서울시 중구 다동 청계천로 40 715호 ,국내여행 큐레이션 서비스,여행/레저,1476
타운즈,서울시 강남구 테헤란로 431 저스트코타워 4층 ,아파트 이웃간 개인차량 공유 플랫폼,모빌리티,1477
비즈니스캔버스,"서울 강남구 테헤란로 151 (역삼동, 역삼하이츠빌딩) 713호",문서 생산성 툴,법률/인사/비즈니스,1478
서프홀릭,"부산 해운대구 송정해변로 50 (송정동) 1,2층",서핑기반 관광플랫폼,여행/레저,1479
캔슬마켓,"부산광역시 해운대구 센텀동로 45, 613호 ",숙박권 양도 중개 플랫폼 서비스,"여행/레저,(e)커머스",1480
바이트댄스,"서울특별시 강남구 영동대로 417, 지하1층(대치동, 오토웨이타워) ","틱톡(TikTok)은 쇼트 모바일 비디오의 궁극적인 목적지가 되는 것을 지향하며, 자사의 콘텐츠를 통해 창의력을 고취시키고 즐거움을 주는 것을 미션으로 하고 있습니다.","소셜/미디어/커뮤니티,콘텐츠",1482
레디킨즈,부산 금정구 부산대학로50번길 68 (장전동) PNU AVEC 304호,온라인 취미 생활 플랫폼,소셜/미디어/커뮤니티,1483
주식회사 에스티씨랩,서울 강남구 봉은사로 37길 5 태양빌딩 2층 ,"소프트웨어 개발, 컴퓨터 소프트웨어 도소매 등 응용소프트웨어 개발 및 공급업체",통신/보안/데이터/인프라,1484
로지트코리아,경기도 화성시 동탄물류로 48 화성동탄물류단지 B블럭 3층 ,물류센터 운영과 이커머스 사업을 수행하고 있습니다,"(e)커머스,물류",1485
코드원,전라북도 군산시 대학로 558 창업보육센터 1113호 ,"AI, 빅데이터 기반한 드론 SW 개발하고 있는 업체입니다.",통신/보안/데이터/인프라,1486
